,Date,News,Label
338,20-Jul-15,London Police Warns of Bitcoin Ransom Scam,0
339,24-Jun-15,First Spanish University Installs Bitcoin ATM on Campus,1
340,24-Jun-15,Home Office: UK Should Create a Crime-Fighting Cryptocurrency,0
341,24-Jun-15,Welshman Pleads Guilty to Silk Road 2.0 Drug Offences,1
342,23-Jul-15,Tunisia's Tech Ministry Seeks Blockchain Intern,0
343,23-Jul-15,Nasdaq CEO Hints at New Blockchain Projects,0
344,23-Jul-15,Analytics Service Aims to Be 'Gold Standard' of Bitcoin Data,1
345,23-Jul-15,6 Things You Missed from the State of Bitcoin,1
346,22-Jul-15,Australian Securities Regulator Puts Brakes on Bitcoin IPO,1
347,30-Jul-15,Report: Tokyo Police Seeking Fraud Charges Against Mt Gox CEO,0
348,30-Jul-15,Kaspersky Data Shows Bitcoin Malware Attacks Declining in 2015,1
349,30-Jul-15,Ethereum Launches Long-Awaited Decentralized App Network,0
350,30-Jul-15,Bitcoin Exchange Igot Challenges Scam Allegations,1
351,29-Jul-15,US Presidential Candidate Rick Perry Reveals Bitcoin Stance,1
352,29-Jul-15,Ripple Labs Taps US Treasury Official for Advisory Board,1
353,29-Jul-15,Survey: Consumers Say Bitcoin More Inconvenient Than Checks,1
354,7-Jul-15,Event Challenges Lack of Bitcoin Awareness in Post-Gox Japan,1
355,7-Jul-15,Bitcoin Poker Boss Pleads Guilty to Nevada Gaming Charge,1
356,7-Jul-15,BitX Launches Bitcoin Services in Nigeria,1
357,6-Jul-15,Double Spending Risk Remains After July 4th Bitcoin Fork,1
358,6-Jul-15,Trustee Extends Online Deadline for Mt Gox Claimants,0
359,5-Jul-15,Review: Reveal App Channels SnapChat with a Crypto Edge,0
360,4-Jul-15,"Forget Gold, Bitcoin is Backed by Time",1
361,3-Jul-15,Bitstamp Enables Canada-based Customer Deposits,1
362,3-Jul-15,Bitcoin in the Headlines: More Hot Air for Greece,1
363,3-Jul-15,BNP Paribas: Blockchains Will Destroy or Rebuild Securities Services,1
364,30-Jun-15,Payments Firm Backs 'Crazy' Offline Bitcoin Transactions Experiment,1
365,30-Jun-15,"Tibdit Raises £122,000 for Bitcoin Tipping Platform",1
366,30-Jun-15,BitGo Launches New Financial Transparency Service,0
367,30-Jun-15,Westpac-Backed VC Firm Among Coinbase's Series C Investors,1
368,31-Oct-17,Swarm Closes $5.5 Million ICO for Alternative Investment Fund,1
369,31-Oct-17,Vertcoin Clocks Record High Ahead of Reward Reduction,0
370,31-Oct-17,Vietnam's Central Bank Announces Ban on Bitcoin Payments,1
371,31-Oct-17,"Bitcoin's Price Climbs Above $6,400 to Hit All-Time High",0
372,8-Jul-15,New Jersey Casinos Face Bitcoin Ransom Threats,1
373,7-Jul-15,Leak Reveals Hacking Team Created Bitcoin Wallet Tracker,1
374,8-Feb-16,Five UK Mutual Funds Partner on Blockchain Trading Project,0
375,7-Feb-16,Bitcoin: A 21st Century Currency Explained By a Wall Street Veteran,1
376,7-Feb-16,How Blockchain Tech is About to Transform Sharemarket Trading,0
377,7-Feb-16,The Bitcoin Block Size Debate Isn't Just About Technology,0
378,10-Jul-15,Deloitte Outlines Concept for Central Bank-Backed Cryptocurrency,1
379,10-Jul-15,Bitcoin in the Headlines: Greece Lightning Strikes Twice,0
380,10-Jul-15,Problems Mount for Customers of GAW Miners Linked ISP,1
381,10-Jul-15,Chicago Gets Its First Incubator for Blockchain Startups,0
382,10-Jul-15,ChangeTip Adds Visa and MasterCard Payment Options,0
383,10-Jul-15,Citi to Discuss Blockchain Tech Potential at Consensus 2015,0
384,10-Jul-15,Wedbush Report Projects $400 Bitcoin Price By 2016,1
385,9-Jul-15,"Secretive Hacking Group Targeted Bitcoin Firms, Research Shows",1
386,13-Jul-15,Judge Orders Corrupt DEA Agent to Forfeit Stolen Bitcoin,1
387,13-Jul-15,Xapo Execs Lose Bid to Dismiss Breach of Contract Lawsuit,1
388,13-Jul-15,Bitcoin Cloud Mining Service Collapse Exposes Customer Data,0
389,13-Jul-15,Report Highlights 'Areas of Concern' in Ripple Protocol Design,1
390,13-Jul-15,"SWIFT Institute Offers €15,000 for Blockchain Securities Research",0
391,4-Aug-15,Mt Gox: The History of a Failed Bitcoin Exchange,0
392,4-Aug-15,Australian Senate Committee Seeks to Overturn Bitcoin Tax Ruling,0
393,4-Aug-15,FinTech Voices Join Blockchain Conversation at Keynote 2015,1
394,3-Aug-15,Robocoin Faces Lawsuit Over Bitcoin ATM Refund,1
395,3-Aug-15,"Bitcoin Firm Elliptic Wins ""Security Project of the Year""",1
396,3-Aug-15,Police Return Funds Seized from Bitcoin Trader,0
397,2-Aug-15,Eris COO: Private and Public Blockchains Need to Co-Exist,1
398,10-Aug-15,Deutsche Bank: Blockchain Can Help Banks Defend Business Models,0
399,17-Jul-15,For 24 Hours Only: A Special Deal For Our Readers,1
400,17-Jul-15,ING Bank: Customers Not Blocked From Buying Bitcoin,1
401,17-Jul-15,Jeff Garzik Submits Proposal to Double Bitcoin Block Size Limit,0
402,16-Jul-15,State of Bitcoin Q2 2015: Price Rallies Amid Economic Turmoil,1
403,16-Jul-15,European Court of Justice Official Proposes Bitcoin VAT Exemption,1
404,16-Jul-15,Police Arrest 20 in Digital Currency Pyramid Scheme,0
405,16-Jul-15,Charges Against Colorado Bitcoin Trader Dismissed,1
406,16-Jul-15,Bitcoin Firm Bitspark Joins Accenture's FinTech Accelerator,1
407,16-Jul-15,Bitnet Launches 'Instant Approval' Tool for Bitcoin Merchants,1
408,6-Aug-15,G7 Pledged Support for 'Appropriate' Bitcoin Regulation at June Summit,0
409,12-Aug-15,Coinify Acquires Competing Bitcoin Payments Processor Coinzone,1
410,12-Aug-15,Bitcoin Exchange bitFlyer Raises $4 Million in New Funding,1
411,12-Aug-15,Fiat Wallets: The Key to Bitcoin Going Mainstream?,1
412,12-Aug-15,Colu Launches Beta Version of Digital Asset Platform,0
413,12-Aug-15,Visa Working on Blockchain Tech in Innovation Labs,0
414,11-Aug-15,"Bitcoin and Credit Cards Can Co-Exist, CardLinx CEO Says",0
415,11-Aug-15,GAW Miners Lawsuit Ends With $340k Default Judgement,1
416,11-Aug-15,Bitcoin Remittance Startup 37coins Announces Closure,1
417,20-Jul-15,Deloitte Backs Bitcoin Accounting Standards Effort in Australia,1
418,20-Jul-15,Coins.ph Launches Peer-to-Peer Bitcoin App for Southeast Asia,1
419,20-Jul-15,Redpoint VC: Bitcoin is Fastest-Growing Area of Funding,1
420,20-Jul-15,BitFury Investor: Leave the Blockchain to Me,1
421,19-Jul-15,10 VC Firms Betting Big on Bitcoin and the Blockchain,0
422,18-Jul-15,Gates Foundation's Kosta Peric on Blockchain Tech and the Unbanked,0
423,24-Jun-15,New Colored Coins Implementation Released After Standard Drive Abandoned,1
424,22-Jul-15,Expedia's Connie Chung: Purchases With Bitcoin Are Down 40%,1
425,22-Jul-15,French Megabank Société Générale Seeks Bitcoin Expert,0
426,22-Jul-15,Blockchain Project Factom Raises $1.1 Million in Crowdsale,1
427,22-Jul-15,"$5,000 Up For Grabs at CoinDesk’s Makeathon",0
428,22-Jul-15,Bitcoin in the Docks: 7 Crypto Court Cases,1
429,22-Jul-15,62% of People Say Bitcoin Will End 2015 Below $500,1
430,3-Jul-15,Kleiner Perkins: Blockchain Tech Will Spawn Amazon-Sized Successes,0
431,7-Jul-15,New Genesis Mining Tool Seeks Industrial Bitcoin Mining Efficiency,0
432,7-Jul-15,California Bill Update Eases Burden for Bitcoin Startups,1
433,19-Oct-17,Japan's GMO Internet Unveils New Blockchain KYC Project,1
434,9-Jul-15,Bitcoin Businesses Push for Relaxed Startup Rules in California,1
435,1-Aug-15,Everledger Brings Blockchain Tech to Fight Against Diamond Theft,0
436,1-Aug-15,Mt Gox CEO Mark Karpeles Arrested in Japan,0
437,31-Jul-15,Overstock Sells $5 Million Cryptobond to New York Trading Firm,0
438,31-Jul-15,Bitcoin in the Headlines: Rolling With the Punches,1
439,31-Jul-15,Deutsche Bank Letter Touts 'Expertise' in Blockchain Tech,0
440,31-Jul-15,Microsoft's Bing Launches Bitcoin Rewards Sweepstakes,1
441,10-Aug-15,What the New Australian Senate Report Means for Bitcoin,1
442,10-Aug-15,Comedian Louis CK Accepts Bitcoin Payments for Show Recordings,0
443,15-Jul-15,Digital Advocacy Groups Critical of California Bitcoin Regulation,1
444,15-Jul-15,Berklee Report Proposes Blockchain Royalty Network for Musicians,0
445,15-Jul-15,Bitcoin Firm Xapo Cuts North Carolina Access,1
446,15-Jul-15,Timeline: Putin Adds to Bitcoin's Rocky History in Russia,1
447,6-Aug-15,New Scholarships Aim to Boost Diversity in Blockchain Space,1
448,11-Aug-15,PwC: Cryptocurrencies Will Create Technology-Driven Markets,0
449,18-Aug-15,Judge Approves Fraud Claims Against Bitcoin Mining Firm HashFast,1
450,18-Aug-15,Filament Nets $5 Million for Blockchain-Based Internet of Things Hardware,1
451,18-Aug-15,Destinia: Bitcoin-Paying Customers Spend More on Travel,1
452,18-Aug-15,Why and How Banks Should Embrace Blockchain Tech,0
453,17-Aug-15,Microsoft's John Farmer: Bitcoin is Blockchain's Least Interesting App,0
454,17-Aug-15,Nathaniel Popper: Bitcoin is Still Lacking a Killer App,0
455,17-Aug-15,Bitcoin 'Forked' in Controversial Bid to Resolve Scalability Question,1
456,21-Aug-15,Former CEO of Bitcoin Exchange Mt Gox Re-arrested in Japan,0
457,21-Aug-15,Blackmailers Demand Bitcoin from Ashley Madison Users,1
458,20-Aug-15,Research: Federal Reserve Needs Power Over Bitcoin,0
459,20-Aug-15,Harborly Becomes Latest Bitcoin Exchange to Shut Down,1
460,20-Aug-15,Gartner Report: Cryptocurrencies are Still Over-Hyped,1
461,29-Jul-15,US Government Funds $3 Million Cryptocurrency Research Initiative,1
462,3-Jul-15,Email Paywall System ‘Mailman' Wins Coinbase Hackathon,0
463,6-Aug-15,Tokyo Court: Bitcoin Not Subject to Ownership,1
464,6-Aug-15,Inside Barcelona's Bitcoin Drug Lab,1
465,5-Aug-15,Italian Banking Group: Bitcoin's Advantage is its Network Effect,0
466,5-Aug-15,"No, Satoshi Nakamoto Hasn't Moved a Thing",1
467,5-Aug-15,7 Politicians in Support of Bitcoin and Blockchain Tech,1
468,5-Aug-15,Overstock Unveils Blockchain Trading Platform at Nasdaq Event,1
469,4-Aug-15,Japan Weighing Bitcoin Exchange Rules Amid Mt Gox Investigation,1
470,4-Aug-15,LOT Polish Airlines Now Accepts Bitcoin,1
471,30-Aug-15,UK Banking Giant Barclays to Allow Charities to Accept Bitcoin,1
472,30-Aug-15,Gyft Co-Founder: Credit Card Spending Now Outpacing Bitcoin,1
473,29-Aug-15,Blockchain Tech Could Save Global Business $550 Billion Per Year,0
474,4-Sep-15,US Marshals: Final Silk Road Bitcoin Auction Likely for 2015,1
475,4-Sep-15,Bitcoin Spam Tests 'Could Violate UK Law',1
476,4-Sep-15,Bitcoin Wallet Provider Blockchain Currently Offline,1
477,4-Sep-15,Timeline: What Central Banks Have Said About Bitcoin in 2015,1
478,3-Sep-15,Hollywood Agency Shopping Rights to Mt Gox Movie,1
479,11-Aug-15,BBVA: Blockchain Tech Could Replace Centralised Finance System,0
480,11-Aug-15,$100k Bail for Suspected Head of Bitcoin Exchange Coin.mx,1
481,10-Aug-15,Tech Interest Groups At Odds Over California Bitcoin Regulation,0
482,15-Sep-15,Global Investment Banks Back Blockchain Initiative,1
483,15-Sep-15,BTCChina Rebrands as BTCC in International Shift,0
484,15-Sep-15,BNP Paribas Fortis Denies Bitcoin Vault Project,1
485,9-Sep-15,Can Bitcoin Make a Difference in the Global Aid Sector?,1
486,8-Sep-15,Blockchain Ideas Explored at Consensus Makeathon Day One,1
487,8-Sep-15,Former US Advisor: Blockchain Systems Could Threaten Privacy,1
488,8-Sep-15,Altcoin Exchange ShapeShift Raises $1.6 Million in New Funding,1
489,17-Sep-15,Sberbank CEO Admits to Owning Bitcoin Amid 'BitRuble' Controversy,1
490,17-Sep-15,"PEY Gets €300,000 in Seed Funding for Bitcoin Payroll Service",1
491,17-Sep-15,BitPay Sues Insurer After Losing $1.8 Million in Phishing Attack,1
492,17-Aug-15,Bitcoin: Another Banking Headache,0
493,16-Aug-15,Dark Web Markets 'Processed More Bitcoin than BitPay in 2014',1
494,15-Aug-15,"Bitcoin's Biggest Question Isn't Ease of Use, It's 'Why Use it?'",1
495,15-Aug-15,Bitcoin in the Headlines: Bombers and BitLicenses,1
496,14-Aug-15,FinCEN Rules Commodity-Backed Token Services are Money Transmitters,1
497,14-Aug-15,BitLicense: Who Has Applied and Who Has Left New York?,0
498,17-Jul-15,Bitcoin in the Headlines: Putin and Deloitte Draw Summer Snores,1
499,17-Jul-15,Blockchain Identity Startup ShoCard Raises $1.5 Million,1
500,17-Jul-15,European Bitcoiners React to VAT Exemption Proposal,1
501,17-Jul-15,CEX.io Launches Bitcoin Exchange Service in Latin America,1
502,20-Aug-15,24-Hour Flash Sale on Consensus 2015 Tickets,1
503,20-Aug-15,Nigeria's Central Bank Calls for Bitcoin Regulation,1
504,20-Aug-15,Mt Gox CEO May Face Rearrest Over $2.6 Million Customer Fund Theft,0
505,19-Aug-15,Bitcoin Up For Discussion at Commonwealth Virtual Currency Meeting,1
506,19-Aug-15,Bitcoin Price Falls 14% Following Bitfinex 'Flash Crash',1
507,19-Aug-15,Spanish Authorities Clarify How Tax Applies to Bitcoin Losses,1
508,25-Aug-15,"Bitcoin Price Falls Below $200, Hits Six-Month Low",0
509,24-Aug-15,Alleged Bitcoin Ponzi Scheme Organizers Arrested in Taiwan,0
510,24-Aug-15,Bitcoin Price Slumps Following Bitfinex Outage,1
511,24-Aug-15,BTCS Reports $4.5 Million Net Loss as Mining Revenue Grows,1
512,21-Jul-15,Coin.mx Execs Arrested for Operating Illegal Bitcoin Exchange,1
513,28-Jul-15,New Service Finds Optimum Bitcoin Transaction Fee,1
514,28-Jul-15,5 Things Bitcoin Owners Must Do When Estate Planning,1
515,29-Jul-15,Russian Watchdog Threatens News Site Over Bitcoin Article,1
516,28-Jul-15,American Banker Conference: Lines Drawn in Blockchain Debate,0
517,28-Jul-15,Lawsky: New Consulting Firm Can't Advise on BitLicense,1
518,28-Jul-15,Microsoft Explores Blockchain Tech's Use for Social Good,0
519,19-Oct-17,"Cautiously Bullish? $6,000 in Play as Bitcoin Price Stages Sharp Recovery",0
520,19-Oct-17,Odd Bedfellows? Blockchain Developers Can Learn to Love the World Bank,1
521,19-Oct-17,Australia Officially Ends Double Bitcoin Tax,1
522,9-Aug-15,Bitcoin Exchanges Kraken and Bitfinex Cut Services in New York,1
523,9-Aug-15,Will Regulation Dictate the Location of the World’s Bitcoin Hub?,0
524,8-Aug-15,Consumers' Research: Blockchain Tech Will Boost Consumer Protection,0
525,7-Aug-15,Central Bank Denies Claim Blockchain Broadly Used in Estonia,1
526,7-Aug-15,Bitcoin in the Headlines: Mt Gox Erupts Again,0
527,7-Aug-15,9 Crypto Startups Make BBVA Competition Final,0
528,2-Sep-15,Coinbase Expands to Asia With Singapore Market Launch,0
529,2-Sep-15,BitFury Completes 16NM Bitcoin Mining ASIC Tape-Out,1
530,2-Sep-15,LocalBitcoins Back Online Following 'Hardware Failure',1
531,1-Sep-15,UK Government Exploring Use of Blockchain Recordkeeping,1
532,1-Sep-15,Bitcoin Developers Pen Open Letter on Network Scalability,0
533,4-Aug-15,Klarna Exec: Bitcoin Could Help Small Merchants Go Global,1
534,28-Aug-15,Canadian Pension Fund's Venture Arm Exploring Bitcoin Investments,1
535,28-Aug-15,Bitcoin in the Headlines: Kingpins and Dark Markets,1
536,28-Aug-15,USAA: Bitcoin and Blockchain Are FinTech Game-Changers,1
537,27-Aug-15,Commonwealth Governments Urged to Regulate Bitcoin,1
538,27-Aug-15,Overstock's tØ Acquires Broker Firm for Wall Street Disruption,1
539,10-Aug-15,US Bank Regulator Calls for Balanced Bitcoin Oversight,1
540,15-Sep-15,Bitnexo Wins South American Final of BBVA Competition,0
541,14-Sep-15,Bitcoin Exchange Operator Discussing Deal With US Prosecutors,1
542,14-Sep-15,Bitcoin's Future Moves Into Focus at Scaling Bitcoin Day 2,1
543,14-Sep-15,Gallery: Consensus 2015 in Pictures,1
544,11-Sep-15,"Citi, Micropayments and Social Good: Consensus 2015 Afternoon Sessions",1
545,8-Sep-15,Westpac CEO: It's Too Soon to Panic About Bitcoin,1
546,8-Sep-15,Bitcoin Group Makes Third Attempt to IPO in Australia,1
547,7-Sep-15,"Core Devs, Bankers and the FBI: What Not to Miss at Consensus 2015",1
548,7-Sep-15,AXA Eyeing Bitcoin for Remittance Market,1
549,7-Sep-15,Why Bitcoin Creates a Voluntary Tax System,0
550,6-Sep-15,Why the Future of Bitcoin Lies in Europe,0
551,16-Sep-15,Russian Official: Payment Giant Qiwi's Digital Currency Idea 'Illegal',0
552,16-Sep-15,Judge Orders LocalBitcoins User to Teach Police on Digital Currency,1
553,16-Sep-15,IBM Developing New Blockchain Smart Contract System,1
554,16-Sep-15,Bitcoin Startup BitPagos Acquires Argentinian Exchange Unisend,1
555,16-Sep-15,Consensus 2015: The Day in Quotes,1
556,16-Sep-15,California's Bitcoin Bill Shelved by State Senator,1
557,16-Sep-15,US State Bank Supervisors Publish Final Model Regulation,1
558,15-Sep-15,Russian Artist Makes Music Using Bitcoin Market Data,1
559,15-Sep-15,Bitcoin Peer-Reviewed Academic Journal ‘Ledger’ Launches,1
560,14-Aug-15,What Tokyo's Mt Gox Ruling Means for Bitcoin in Japan,1
561,19-Aug-15,The 8 Steps to Becoming a Bitcoin-Savvy Bank,1
562,24-Aug-15,Bitcoin Payments Make Debut at Mexican University,0
563,24-Aug-15,Bitcoin Exchange LakeBTC Enables GBP and JPY Trading,1
564,21-Jul-15,Bitcoin Exchange itBit Launches OTC Trading Desk,1
565,21-Jul-15,Why Bitcoin Should Embrace Stupidity,1
566,21-Jul-15,Inside R3CEV's Plot to Bring Distributed Ledgers to Wall Street,1
567,21-Jul-15,Research: Banks Unprepared For Digital Disruption,0
568,21-Jul-15,CoinDesk Adds Coinbase and itBit to Bitcoin Price Index,1
569,27-Jul-15,Accenture Directors: Blockchains Must Move Beyond Bitcoin,1
570,27-Jul-15,Can Bitcoin Change Wi-Fi For the Better?,0
571,27-Jul-15,8 Banking Giants Embracing Bitcoin and Blockchain Tech,1
572,27-Jul-15,Bitcoin and Trading Execs Team up to Disrupt Settlement,0
573,27-Jul-15,Mike Tyson Bitcoin ATM Owner Hits Back at Scam Accusations,1
574,27-Jul-15,Xapo CEO Wences Casares Takes Legal Action Against LifeLock,1
575,7-Aug-15,Vitalik Buterin: On Public and Private Blockchains,1
576,7-Aug-15,New York Bitcoin Scene Divided As BitLicense Deadline Looms,1
577,6-Aug-15,TØ Co-Founder Talks Overstock's Wall Street Strategy,1
578,1-Sep-15,US Silk Road Agent Pleads Guilty to Money Laundering,1
579,4-Aug-15,UK Trade Mission Brings Bitcoin and FinTech to Southeast Asia,1
580,4-Aug-15,Smart Contracts Platform Symbiont Issues its First Cryptosecurity,0
581,28-Aug-15,ChangeTip Users Can Now Turn Bitcoin Tips into Gift Cards,1
582,28-Aug-15,Sentencing Looms for Teen Who Promoted ISIL Bitcoin Donations,0
583,27-Aug-15,Blockstack.io on Wall Street's Budding Blockchain Interest,1
584,27-Aug-15,Oxford Dictionaries Adds New Definitions for 'Blockchain' and 'Miner',0
585,26-Aug-15,Bitcoin Stock Scam Targets WhatsApp Users,0
586,26-Aug-15,Litecoin Network Experiences First Mining Reward Decline,1
587,3-Sep-15,Connecticut Non-Profit Uses Blockchain for Government Project,1
588,3-Sep-15,UBS Sheds New Light on Blockchain Experimentation,0
589,3-Sep-15,Bitcoin Network Stress Test Could Occur Next Week,0
590,14-Sep-15,The Global Universities Embracing Cryptocurrency,1
591,13-Sep-15,Constructive Debate Shines as Scaling Bitcoin Unites Developers,1
592,12-Sep-15,Bitcoin in the Headlines: $45 Million Week Snaps Funding Slump,1
593,11-Sep-15,Think Tank: Scotland Should Create its Own Digital Currency,0
594,11-Sep-15,CFTC Grants Temporary Approval to Bitcoin Startup LedgerX,1
